qid1,qid2,label,wid1,cid1,wid2,cid2
S119502,S113937,0,W103336 W104138 W103187 W103062,C100800 C102221 C100379 C100463 C101837 C100817 C101174 C100893 C101649 C100541,W103336 W105763 W102493 W104309,C100800 C102221 C100379 C100463 C101837 C100817 C100087 C100993 C101719 C101562
S133095,S113937,1,W103336 W103765 W104309,C100800 C102221 C100379 C100463 C101399 C100993 C101719 C101562,W103336 W105763 W102493 W104309,C100800 C102221 C100379 C100463 C101837 C100817 C100087 C100993 C101719 C101562
S106748,S118959,1,W101407 W105644 W106264 W104416,C101453 C101902 C100477 C100439 C100439 C100800 C102221 C101350,W100059 W100083 W105818 W106264 W104416,C100576 C100588 C101453 C100477 C101833 C100439 C100800 C102221 C101350
S106950,S118959,0,W101187 W101894 W103571 W106264 W104416,C101434 C100744 C100394 C100477 C100586 C100439 C100800 C102221 C101350,W100059 W100083 W105818 W106264 W104416,C100576 C100588 C101453 C100477 C101833 C100439 C100800 C102221 C101350
S119068,S101530,0,W100914 W103734 W105739 W103734 W103113 W100714 W103004,C100376 C101061 C101618 C100148 C101608 C101295 C100114 C100148 C101295 C100797 C100262 C101642 C100710 C101379 C101351,W105739 W100714 W103004,C101608 C101295 C100114 C101642 C100710 C101379 C101351
S119068,S108163,1,W100914 W103734 W105739 W103734 W103113 W100714 W103004,C100376 C101061 C101618 C100148 C101608 C101295 C100114 C100148 C101295 C100797 C100262 C101642 C100710 C101379 C101351,W102166 W103113 W103546 W103004 W104456,C100857 C100483 C101295 C100797 C100262 C101642 C101318 C101379 C101351 C100479
S126449,S127443,0,W100361 W109077 W100091 W101676 W108543 W108376 W104965 W104416,C101023 C101306 C101806 C100332 C101818 C102221 C101585 C101200 C100503 C100306 C101350,W106264 W105684 W103066 W106889 W101396 W100806 W102493 W103546 W104806,C100800 C102221 C100506 C100389 C100646 C100266 C101649 C101705 C101164 C101318 C100087 C101642 C101318 C100882 C100915
S126449,S109547,0,W100361 W109077 W100091 W101676 W108543 W108376 W104965 W104416,C101023 C101306 C101806 C100332 C101818 C102221 C101585 C101200 C100503 C100306 C101350,W109077 W100091 W106264 W102398 W109298 W106462 W108376 W103631 W103231 W108484 W104416,C101806 C100332 C100800 C102221 C101606 C100506 C102242 C100646 C101568 C101585 C101200 C101436 C101453 C101317 C100527 C100678 C101350
S132598,S109547,1,W108719 W103231 W108484 W101433 W108280 W100587 W104416,C100800 C102221 C100506 C102242 C100646 C101317 C100527 C100678 C101807 C101833 C100586 C101343 C101549 C101350,W109077 W100091 W106264 W102398 W109298 W106462 W108376 W103631 W103231 W108484 W104416,C101806 C100332 C100800 C102221 C101606 C100506 C102242 C100646 C101568 C101585 C101200 C101436 C101453 C101317 C100527 C100678 C101350
S109403,S125446,0,W100914 W103014 W105754 W107154 W104865 W106268 W101009 W105754 W104756 W106992 W104278 W105754 W105604 W100806 W103487 W106503 W108280 W100806 W104975 W108376 W108410 W106503,C100376 C101061 C101618 C101574 C101574 C100845 C101574 C101859 C100845 C102296 C101615 C100020 C100393 C101036 C100586 C102091 C101827 C102296 C101463 C100640 C101855 C101468 C100826 C100613 C102296 C102153 C101164 C101318 C100778 C100577 C102239 C100586 C101164 C101318 C101917 C101496 C101585 C101200 C100583 C100774 C102239,W103163 W100914 W105754 W106287 W106538 W106357 W108280 W105754 W101396 W100806 W100433 W101351,C101867 C100376 C101061 C101618 C102296 C101574 C101574 C100845 C101574 C100454 C100845 C101272 C100472 C100557 C100586 C102296 C101705 C101164 C101318 C101865 C101618 C100087 C100233
S129221,S114862,1,W106831 W102840 W105691 W101396 W108348,C100291 C102111 C100731 C100376 C102226 C101324 C102226 C101705 C101141 C100670,W107170 W101396 W103651 W108280 W106639 W104416,C100291 C101643 C100114 C101705 C102172 C100670 C100586 C100269 C101264 C101350
S101094,S124668,1,W103163 W108222 W108280 W106264 W108376 W103231 W108484 W104416,C101867 C100271 C101863 C100586 C100800 C102221 C101585 C101200 C101317 C100527 C100678 C101350,W103163 W108280 W106264 W105754 W106889 W109592 W101481 W101726 W108484 W103231 W105864 W102193 W104360 W108484 W107492 W104416,C101867 C100586 C100800 C102221 C102296 C100266 C101649 C100534 C101023 C100424 C101020 C100006 C100527 C100678 C101317 C100890 C100310 C102226 C102291 C100527 C100678 C101705 C100306 C101350
S120739,S131617,0,W103113 W102193 W104806 W101665 W104416,C101295 C100797 C100262 C102226 C100882 C100915 C100971 C101696 C101350,W109609 W102139 W105604 W105739 W102841 W104416,C101807 C100545 C101780 C100262 C102153 C101608 C101295 C100114 C102147 C101609 C101350
S115058,S134682,0,W106184 W100848 W108212 W101855 W108280 W109120,C102125 C101039 C100036 C100114 C100637 C101985 C102002 C101807 C101602 C100099 C100586 C100541 C100096,W106184 W107660 W101855,C102125 C101039 C100036 C100114 C100637 C101602 C100099
S100342,S127052,0,W108524 W105754 W103136 W105754 W103163 W107950 W108280 W100914 W105754 W100470 W107298 W105754 W103268 W107038 W106250 W109079 W104740,C102139 C101317 C102296 C101734 C100233 C102296 C101867 C101915 C101915 C100586 C100376 C101061 C101618 C102296 C101277 C100586 C101295 C100409 C100114 C102296 C102105 C101862 C102137 C101663 C101460 C101981 C101642 C101318 C100887,W100778 W108280 W101106 W105754 W107154 W101304 W106754 W100968 W109079 W104740,C101867 C101915 C100586 C100376 C101061 C101618 C101295 C100409 C100114 C102296 C101615 C100020 C101985 C100266 C102281 C101880 C101635 C101981 C101642 C101318 C100887
S113660,S130251,1,W100170 W105604 W108719 W105754 W103948 W107646 W106238,C100439 C101985 C100310 C102153 C100800 C102221 C100506 C102242 C100646 C102296 C101176 C101357 C101394 C101031 C100889 C100114 C100590 C100882 C100915,W100806 W107363 W107646 W103869 W101351,C101164 C101318 C100599 C101440 C101394 C101031 C100889 C100114 C100590 C100233
S131768,S130251,0,W105204 W106264 W101802 W106628 W106313 W105754 W105638 W108280 W109120 W105449 W102433,C101541 C100800 C102221 C100800 C100463 C100586 C101800 C100586 C100398 C102044 C101613 C102296 C100716 C101629 C100586 C100541 C100096 C101238 C100114 C100637,W100806 W107363 W107646 W103869 W101351,C101164 C101318 C100599 C101440 C101394 C101031 C100889 C100114 C100590 C100233
S133600,S113853,1,W100914 W105406 W100962 W107498 W100455,C100376 C101061 C101618 C101629 C102226 C100381 C100313 C101736 C102028 C100174 C100591 C101477,W108072 W104338 W100100 W105265 W108280 W100914 W105754 W107170 W108376 W107498 W100455 W104416 W106503,C102191 C100269 C101387 C100845 C100639 C100271 C100637 C100586 C100376 C101061 C101618 C102296 C100291 C101643 C100114 C101585 C101200 C100313 C101736 C102028 C100174 C100591 C101477 C101350 C102239
S128971,S129601,0,W106264 W104096 W108598 W108643 W105754 W100048 W102187 W106425 W102559 W104416,C100800 C102221 C100368 C101295 C100889 C100394 C100646 C102058 C102296 C100771 C100182 C101147 C101834 C102058 C101446 C101953 C101350,W103747 W101146 W107314 W103163 W100323 W109272 W101146 W106264 W102559 W104416,C102244 C102223 C102174 C100890 C101867 C101263 C101782 C101703 C100406 C102223 C100800 C102221 C101446 C101953 C101350
S108715,S125381,0,W107872 W107170 W105604 W105953 W107170 W104416 W106503 W103546 W100092 W104456 W106503,C100114 C100590 C102058 C100291 C101643 C100114 C102153 C102174 C100337 C100291 C101643 C100114 C101350 C102239 C101642 C101318 C102226 C100882 C100479 C102239,W107170 W108414 W101397 W100323 W102540 W109438,C100291 C101643 C100114 C101036 C102077 C100394 C100141 C101216 C101263 C101539 C100243 C100778 C100097
S100868,S102549,1,W105134 W100714 W108777 W105754 W101396 W100806 W101351,C101295 C100322 C101108 C101642 C100710 C100221 C100243 C102296 C101705 C101164 C101318 C100233,W106704 W100323 W108777,C101295 C100322 C101039 C100417 C101263 C100221 C100243
S128737,S131052,1,W103270 W104010 W107913 W102193 W105717 W106264,C100738 C100894 C102271 C100519 C102153 C100381 C102226 C101975 C100743 C100800 C102221,W103270 W104010 W105373 W105717 W106264 W104416,C100738 C100894 C102271 C100519 C101833 C101975 C100743 C100800 C102221 C101350
S112862,S112017,1,W103686 W106085 W105754 W108280 W101301 W100323 W101144 W108553 W102193 W107498 W100943 W104416 W105754 W105894 W102193 W108280 W100004,C100339 C100029 C102226 C100174 C100414 C102296 C100586 C100339 C101021 C100964 C101263 C100339 C100632 C100480 C101629 C102226 C100313 C101126 C101782 C100915 C101350 C102296 C100084 C101205 C101340 C102226 C100586 C100993 C101449 C100599 C100640,W103136 W105754 W108865 W105092 W101301 W109194 W107498 W105423 W104416 W106503,C101734 C100233 C102296 C101867 C100900 C100269 C100890 C100339 C101021 C100964 C100766 C101399 C100313 C101782 C100915 C101350 C102239
S113169,S122314,0,W107170 W103546 W107695 W101214,C100291 C101643 C100114 C101642 C101318 C101593 C100243 C100204 C100394,W109077 W100091 W107170 W100323 W108646 W103546 W107695,C101806 C100332 C100291 C101643 C100114 C101263 C102221 C100029 C102226 C101642 C101318 C101593 C100243
S125882,S122314,1,W107170 W109026 W103948 W100836 W109374,C100291 C101643 C100114 C100114 C101176 C101357 C102261 C100221 C102221 C100409,W109077 W100091 W107170 W100323 W108646 W103546 W107695,C101806 C100332 C100291 C101643 C100114 C101263 C102221 C100029 C102226 C101642 C101318 C101593 C100243
S105478,S108408,0,W100914 W100323 W100002 W107293,C100376 C101061 C101618 C101263 C100179 C102154 C101889 C100972,W107596 W102040 W103240 W107040 W105754 W106776 W107346 W103139 W105754 W108060 W106357 W106441 W106986 W104740 W106503,C101061 C101618 C100376 C100020 C101231 C101816 C102296 C101595 C100898 C102243 C101918 C102296 C102097 C101870 C101807 C100557 C101324 C101985 C101778 C101642 C101318 C100887 C102239
S126129,S109527,1,W100576 W103231 W108484 W108280 W100806 W100587,C100800 C102221 C100114 C100590 C100995 C102116 C101629 C101317 C100527 C100678 C100586 C101164 C101318 C101343 C101549,W106264 W104508 W103231 W108484 W105373 W104037 W108280 W106264 W104416,C100800 C102221 C101086 C102058 C101317 C100527 C100678 C101833 C102174 C101794 C100586 C100800 C102221 C101350
S118297,S100519,0,W109077 W100091 W105090 W104740,C101806 C100332 C102125 C100064 C100417 C101642 C101318 C100887,W107858 W106363 W105563 W100962 W104806 W100323,C101828 C100844 C100993 C100743 C100611 C102158 C102058 C102125 C101039 C100417 C102226 C100381 C100882 C100915 C101263
S130045,S129409,0,W103163 W100810 W109453 W106264 W100323 W104995 W104965 W105754 W104128 W107982 W102377 W104416,C101867 C101871 C100480 C100586 C100800 C102221 C101263 C100903 C100903 C100503 C100306 C102296 C101867 C101833 C100125 C100475 C101861 C101350,W106758 W109432 W105373 W102377 W106264 W104416,C102080 C100906 C101198 C101783 C101101 C101278 C101833 C100475 C101861 C100800 C102221 C101350
S122602,S119876,0,W101206 W106268 W100914 W101277 W107056 W108525 W104201 W100323 W106324 W108414 W102414 W105670 W103948 W104806,C101786 C100233 C101036 C100586 C100376 C101061 C101618 C101719 C100731 C101643 C101061 C101643 C100812 C101736 C100693 C100710 C101263 C100290 C101436 C100576 C101036 C100290 C101753 C102279 C100919 C101176 C101357 C100882 C100915,W100914 W100717 W106268 W108525 W108581 W103948 W104806 W100818 W109128,C100376 C101061 C101618 C100691 C101036 C100586 C101643 C100812 C101736 C100919 C101981 C101176 C101357 C100882 C100915 C101613 C101357 C100087 C100223
S122602,S104221,0,W101206 W106268 W100914 W101277 W107056 W108525 W104201 W100323 W106324 W108414 W102414 W105670 W103948 W104806,C101786 C100233 C101036 C100586 C100376 C101061 C101618 C101719 C100731 C101643 C101061 C101643 C100812 C101736 C100693 C100710 C101263 C100290 C101436 C100576 C101036 C100290 C101753 C102279 C100919 C101176 C101357 C100882 C100915,W100914 W107265 W106399 W100323 W106221,C100376 C101061 C101618 C101750 C101327 C101461 C101263 C100305 C102030
S131160,S104221,0,W100914 W108553 W107265 W105443 W100323 W106221 W105684 W104416 W106503,C100376 C101061 C101618 C100480 C101629 C101750 C101816 C101049 C101263 C100305 C102030 C100506 C101350 C102239,W100914 W107265 W106399 W100323 W106221,C100376 C101061 C101618 C101750 C101327 C101461 C101263 C100305 C102030
S119725,S119732,1,W103870 W103948 W106815 W105801 W101824,C100291 C101643 C100114 C101902 C101340 C101176 C101357 C100249 C101873 C102191 C100749 C101450,W107170 W100323 W103275 W103546 W104806,C100291 C101643 C100114 C101263 C101011 C101340 C101642 C101318 C100882 C100915
S115894,S119732,0,W107170 W100323 W103743 W108280 W101741 W102559 W106503 W103546 W104806 W106503,C100291 C101643 C100114 C101263 C100421 C101405 C100890 C101865 C100586 C100993 C101446 C101953 C102239 C101642 C101318 C100882 C100915 C102239,W107170 W100323 W103275 W103546 W104806,C100291 C101643 C100114 C101263 C101011 C101340 C101642 C101318 C100882 C100915
S112294,S121069,0,W109461 W108376 W101137 W102389 W104416 W106503,C100291 C101643 C100114 C100290 C100114 C101585 C101200 C101628 C101613 C101939 C100291 C100113 C101350 C102239,W107170 W105373 W105717 W105258 W102219 W104121,C100291 C101643 C100114 C101833 C101975 C100743 C101091 C101969 C100691 C100743 C102147 C101318
S120227,S121069,0,W108463 W107311 W105604 W102219 W104121,C100291 C101643 C100114 C100637 C101781 C102281 C100743 C102153 C100691 C100743 C102147 C101318,W107170 W105373 W105717 W105258 W102219 W104121,C100291 C101643 C100114 C101833 C101975 C100743 C101091 C101969 C100691 C100743 C102147 C101318
S112294,S131117,1,W109461 W108376 W101137 W102389 W104416 W106503,C100291 C101643 C100114 C100290 C100114 C101585 C101200 C101628 C101613 C101939 C100291 C100113 C101350 C102239,W109461 W101396 W100806 W106068 W101351,C100291 C101643 C100114 C100290 C100114 C101705 C101164 C101318 C101865 C100291 C100087 C100233
S104440,S127596,0,W106264 W103869 W107134 W104279 W105754 W106628 W106639,C100800 C102221 C100889 C100114 C100590 C101340 C100640 C100589 C100332 C100425 C102296 C100586 C101800 C100586 C100269 C101264,W106264 W107254 W105604 W106425 W106628 W106639 W107948,C100800 C102221 C101445 C100895 C100889 C100778 C102153 C101834 C102058 C100586 C101800 C100586 C100269 C101264 C102163
S112071,S129865,0,W108463 W102193 W108445 W104416,C100291 C101643 C100114 C100637 C102226 C101449 C100788 C101350,W108463 W102193 W108425 W104416,C100291 C101643 C100114 C100637 C102226 C101916 C100520 C101350
S120904,S131792,0,W107170 W105043 W105178 W105204 W106089 W102887 W104284 W107260,C100291 C101643 C100114 C101061 C100291 C100654 C100376 C101324 C100890 C101541 C100404 C102194 C101380 C100930 C101207 C101496 C100583 C100774 C101642,W107170 W106441 W105204 W106089 W105373 W100714,C100291 C101643 C100114 C101324 C101541 C100404 C102194 C101380 C101833 C101642 C100710
S102640,S107981,0,W104806 W107170 W107266 W101678 W106479 W101351,C100882 C100915 C100291 C101643 C100114 C102193 C101321 C102139 C102002 C100233,W100914 W105754 W108463 W106399 W104740,C100376 C101061 C101618 C102296 C100291 C101643 C100114 C100637 C101327 C101461 C101642 C101318 C100887
S113338,S134707,1,W108594 W107209 W104740 W106503,C102125 C101985 C101061 C100092 C101336 C101642 C101318 C100887 C102239,W108594 W108212 W101214 W107879 W107884 W107133 W105754 W101818 W103948 W105637 W106503,C102125 C101985 C101061 C101807 C100204 C100394 C101423 C101285 C101174 C101336 C102007 C102296 C100919 C101176 C101357 C100882 C100083 C102239
S134451,S114812,1,W109077 W100091 W108719 W100968 W101396 W101273 W103089 W105754 W104364 W101396 W101519 W101351 W106493,C101806 C100332 C100800 C102221 C100506 C102242 C100646 C101635 C101705 C100473 C100087 C100233 C101693 C102296 C101277 C102153 C101705 C101006 C100087 C100233 C102174 C101693,W105296 W106183 W100323 W108719 W101396 W100806 W101273,C100472 C100394 C102116 C101263 C100800 C102221 C100506 C102242 C100646 C101705 C101164 C101318 C100473 C100087
S134451,S109857,1,W109077 W100091 W108719 W100968 W101396 W101273 W103089 W105754 W104364 W101396 W101519 W101351 W106493,C101806 C100332 C100800 C102221 C100506 C102242 C100646 C101635 C101705 C100473 C100087 C100233 C101693 C102296 C101277 C102153 C101705 C101006 C100087 C100233 C102174 C101693,W109077 W100091 W108719 W100968 W101396 W101273 W103089 W105754 W104364 W101396 W101519,C101806 C100332 C100800 C102221 C100506 C102242 C100646 C101635 C101705 C100473 C100087 C100233 C101693 C102296 C101277 C102153 C101705 C101006 C100087
S125286,S128360,0,W100914 W103734 W108525 W106524 W104806 W104975,C100376 C101061 C101618 C100148 C101643 C100812 C101736 C102191 C100882 C100915 C101917 C101496,W104664 W100914 W104806 W100323 W102167 W104975,C101466 C101234 C102058 C100376 C101061 C101618 C100882 C100915 C101263 C101615 C100233 C101917 C101496
S112381,S113796,1,W109413 W103765 W103004 W109120,C101802 C102058 C100800 C102221 C101399 C101379 C101351 C100541 C100096,W109413 W102258 W103546 W107673 W103487,C101802 C102058 C100800 C102221 C102118 C101642 C101318 C101740 C100175 C100778 C100577
S121254,S131500,1,W104846 W108820 W107637 W103948 W106678 W106503,C100339 C101436 C100368 C102180 C100691 C100291 C101643 C100114 C101613 C100087 C101176 C101357 C100111 C102067 C102239,W108463 W103948 W106678 W101101,C100291 C101643 C100114 C100637 C101176 C101357 C100111 C102067 C101613 C100087
S115582,S134678,1,W108146 W102193 W101760 W104416,C102125 C101039 C100036 C101807 C101466 C102147 C102226 C101852 C102044 C101350,W108594 W108212 W100587 W101453 W104416 W101151 W102812 W101453 W100091,C102125 C101985 C101061 C101807 C101343 C101549 C102058 C100029 C102226 C101350 C101944 C101800 C100586 C102058 C100029 C102226 C100332
