qid1,qid2,label,wid1,cid1,wid2,cid2
S109731,S106855,1,W106264 W107254 W107162 W105604 W100806 W107835 W107948,C100800 C102221 C101445 C100895 C100889 C100778 C100962 C100874 C101452 C101323 C100564 C101574 C101574 C102153 C101164 C101318 C102210 C101353 C102163,W106264 W107254 W102398 W107491 W106462 W106953 W105604 W100806 W107835,C100800 C102221 C101445 C100895 C100889 C100778 C101606 C102230 C100772 C101568 C102207 C100845 C100652 C101859 C101231 C101387 C102153 C101164 C101318 C102210 C101353
S109731,S132402,0,W106264 W107254 W107162 W105604 W100806 W107835 W107948,C100800 C102221 C101445 C100895 C100889 C100778 C100962 C100874 C101452 C101323 C100564 C101574 C101574 C102153 C101164 C101318 C102210 C101353 C102163,W109012 W100971 W100720 W109027 W105373 W104768 W104416,C100800 C102221 C100480 C101629 C100252 C101099 C100637 C100313 C101099 C101833 C101234 C101861 C101350
S134013,S132402,1,W100971 W100576 W109027 W107913 W105373 W104768,C100252 C100800 C102221 C100114 C100590 C100995 C102116 C101629 C100313 C101099 C102153 C100381 C101833 C101234 C101861,W109012 W100971 W100720 W109027 W105373 W104768 W104416,C100800 C102221 C100480 C101629 C100252 C101099 C100637 C100313 C101099 C101833 C101234 C101861 C101350
S109731,S135081,0,W106264 W107254 W107162 W105604 W100806 W107835 W107948,C100800 C102221 C101445 C100895 C100889 C100778 C100962 C100874 C101452 C101323 C100564 C101574 C101574 C102153 C101164 C101318 C102210 C101353 C102163,W106264 W107537 W102398 W105356 W108643 W105604 W100806 W107835,C100800 C102221 C101445 C100895 C100889 C100394 C101606 C100962 C100874 C101977 C101323 C100874 C100646 C102058 C102153 C101164 C101318 C102210 C101353
S125552,S135081,1,W108349 W108643 W102398 W106462 W105604 W106264 W109026 W104121,C100962 C100874 C101977 C101323 C100657 C100646 C102058 C101606 C101568 C102153 C100800 C102221 C100114 C101318,W106264 W107537 W102398 W105356 W108643 W105604 W100806 W107835,C100800 C102221 C101445 C100895 C100889 C100394 C101606 C100962 C100874 C101977 C101323 C100874 C100646 C102058 C102153 C101164 C101318 C102210 C101353
S100368,S134117,1,W100914 W108376 W102468 W102567 W100533 W104416,C100376 C101061 C101618 C101585 C101200 C101016 C101198 C100559 C100752 C101865 C101618 C101350,W100914 W102926 W108376 W102567 W104416 W106503,C100376 C101061 C101618 C101789 C101714 C101660 C101585 C101200 C100559 C100752 C101350 C102239
S104825,S134117,0,W100457 W106127 W109189 W100714 W104806 W106503,C100406 C102076 C100015 C102000 C101618 C100376 C101642 C100710 C100882 C100915 C102239,W100914 W102926 W108376 W102567 W104416 W106503,C100376 C101061 C101618 C101789 C101714 C101660 C101585 C101200 C100559 C100752 C101350 C102239
S104919,S116543,1,W106841 W105604 W100806 W109026 W103546 W104806,C100473 C102052 C102153 C101164 C101318 C100114 C101642 C101318 C100882 C100915,W106841 W105604 W100806 W109026,C100473 C102052 C102153 C101164 C101318 C100114
S111780,S129535,1,W107769 W106184 W105399 W101757 W108581 W106405 W100806,C102125 C101848 C102125 C101039 C100036 C100263 C102174 C100540 C100743 C100114 C100113 C100599 C100919 C101981 C101837 C102210 C101164 C101318,W107878 W107660 W101855 W106405 W101979,C102125 C101061 C100064 C100114 C100637 C101602 C100099 C101837 C102210 C101164 C102222
S111780,S133658,0,W107769 W106184 W105399 W101757 W108581 W106405 W100806,C102125 C101848 C102125 C101039 C100036 C100263 C102174 C100540 C100743 C100114 C100113 C100599 C100919 C101981 C101837 C102210 C101164 C101318,W108594 W107660 W104973 W101855 W101818 W106405 W100806 W104156,C102125 C101985 C101061 C100114 C100637 C101791 C100393 C101602 C100099 C100919 C101837 C102210 C101164 C101318 C101424
S114115,S128035,0,W107878 W106919 W101478 W100806 W102493,C102125 C101061 C100064 C100984 C101340 C101613 C101164 C101318 C100087,W107878 W109020 W100851 W100806 W102493,C102125 C101061 C100064 C100609 C101192 C101340 C101613 C101164 C101318 C100087
S107607,S105668,1,W103163 W101069 W103088 W107314 W105754 W103163 W108280 W106264 W108376 W106149 W102351 W100323 W100069 W104416,C101867 C100900 C100269 C102174 C100890 C102296 C101867 C100586 C100800 C102221 C101585 C101200 C100887 C100502 C101602 C101031 C101513 C101263 C100041 C100609 C101889 C101350,W103163 W108280 W106264 W105754 W108376 W106149 W108785 W100069 W104416 W107855 W105604 W103163 W100323 W101894 W107173,C101867 C100586 C100800 C102221 C102296 C101585 C101200 C100887 C100897 C100714 C100041 C100609 C101889 C101350 C101200 C100890 C102153 C101867 C101263 C100394 C100477 C102138 C100866
S134952,S105668,0,W103163 W100323 W108484 W108192 W100091 W105204 W103336 W104989 W104515 W105754 W108376 W105922 W109019 W105204 W104416,C101867 C101263 C100527 C100678 C100424 C100639 C100332 C101541 C100800 C102221 C100379 C100463 C100263 C100952 C101843 C102296 C101585 C101200 C100033 C101902 C100747 C100898 C101541 C101350,W103163 W108280 W106264 W105754 W108376 W106149 W108785 W100069 W104416 W107855 W105604 W103163 W100323 W101894 W107173,C101867 C100586 C100800 C102221 C102296 C101585 C101200 C100887 C100897 C100714 C100041 C100609 C101889 C101350 C101200 C100890 C102153 C101867 C101263 C100394 C100477 C102138 C100866
S131650,S109240,0,W100914 W105373 W104770 W107878 W104416,C100376 C101061 C101618 C101833 C100518 C100467 C102125 C101061 C100064 C101350,W105409 W105604 W100806 W107835,C100376 C101061 C101618 C101553 C100963 C102153 C101164 C101318 C102210 C101353
S122129,S109240,1,W100806 W105604 W105409,C101164 C101318 C102153 C100376 C101061 C101618 C101553 C100963,W105409 W105604 W100806 W107835,C100376 C101061 C101618 C101553 C100963 C102153 C101164 C101318 C102210 C101353
S130835,S112731,0,W100914 W105754 W108896 W105754 W101529 W105759 W105754 W105420 W104740,C100376 C101061 C101618 C102296 C101364 C101344 C102296 C101295 C101945 C102008 C100393 C102296 C102121 C101037 C101642 C101318 C100887,W107704 W106315 W100914 W109595 W103831 W104740,C100290 C100114 C101975 C100777 C100376 C101061 C101618 C100691 C100743 C101295 C101870 C101198 C100210 C101642 C101318 C100887
S115507,S112731,1,W108280 W100914 W103831 W104740,C100586 C100376 C101061 C101618 C101295 C101870 C101198 C100210 C101642 C101318 C100887,W107704 W106315 W100914 W109595 W103831 W104740,C100290 C100114 C101975 C100777 C100376 C101061 C101618 C100691 C100743 C101295 C101870 C101198 C100210 C101642 C101318 C100887
S129356,S109864,0,W103319 W105373 W100782 W106315 W103658 W100323 W102956 W105684 W106503,C101875 C102141 C101833 C101324 C101833 C101975 C100777 C100376 C101061 C101618 C100114 C101263 C101618 C100478 C100506 C102239,W109300 W105373 W100782 W106315 W100914,C101295 C100322 C102118 C101833 C101324 C101833 C101975 C100777 C100376 C101061 C101618
S129356,S102788,1,W103319 W105373 W100782 W106315 W103658 W100323 W102956 W105684 W106503,C101875 C102141 C101833 C101324 C101833 C101975 C100777 C100376 C101061 C101618 C100114 C101263 C101618 C100478 C100506 C102239,W102728 W105754 W100914 W100971 W106606 W106221,C101875 C102141 C100114 C102296 C100376 C101061 C101618 C100252 C102281 C101880 C101263 C100305 C102030
S100787,S108347,1,W101301 W101478 W100806 W101489 W101964 W109391 W105754 W107108 W108926 W101101 W105754 W103187 W106441 W107498 W100860 W100323 W103016 W104534,C100339 C101021 C100964 C101613 C101164 C101318 C100889 C101317 C101380 C100882 C100915 C101615 C100586 C101033 C102296 C100572 C100705 C100680 C101703 C101613 C100087 C102296 C101649 C101324 C100313 C100087 C101783 C101263 C101999 C101046 C100890,W101301 W103948 W109474 W102780,C100339 C101021 C100964 C101176 C101357 C101690 C101613 C100889 C101317 C101380
S109348,S108347,0,W103163 W105604 W107696 W101301 W102817 W103948 W109474 W108444,C101867 C102153 C101953 C102106 C100339 C101021 C100964 C102244 C100269 C101176 C101357 C101690 C101613 C102105 C101862 C101312,W101301 W103948 W109474 W102780,C100339 C101021 C100964 C101176 C101357 C101690 C101613 C100889 C101317 C101380
S114114,S132537,1,W107170 W101479 W105598 W103849 W102444 W106656 W106757 W104416,C100291 C101643 C100114 C102226 C100275 C101203 C102244 C101802 C102058 C100114 C101018 C101321 C100552 C101691 C100050 C100749 C101350,W103520 W106656 W108579,C101802 C100114 C100552 C101691 C101599 C100305
S105951,S132537,0,W107070 W104463 W100323 W108579 W106639,C100087 C101596 C101042 C101578 C101263 C101599 C100305 C100269 C101264,W103520 W106656 W108579,C101802 C100114 C100552 C101691 C101599 C100305
S114114,S117915,0,W107170 W101479 W105598 W103849 W102444 W106656 W106757 W104416,C100291 C101643 C100114 C102226 C100275 C101203 C102244 C101802 C102058 C100114 C101018 C101321 C100552 C101691 C100050 C100749 C101350,W107170 W102193 W101396 W106397 W103143 W104416,C100291 C101643 C100114 C102226 C101705 C100048 C101892 C100050 C101596 C101350
S134032,S132259,1,W100914 W102193 W101396 W100806 W104456 W106503 W101855 W108280 W109120 W100783 W106503,C100376 C101061 C101618 C102226 C101705 C101164 C101318 C100479 C102239 C101602 C100099 C100586 C100541 C100096 C101751 C100976 C102239,W105536 W103461,C101303 C101505 C100376 C101061 C101618 C100099 C100615
S134032,S119877,0,W100914 W102193 W101396 W100806 W104456 W106503 W101855 W108280 W109120 W100783 W106503,C100376 C101061 C101618 C102226 C101705 C101164 C101318 C100479 C102239 C101602 C100099 C100586 C100541 C100096 C101751 C100976 C102239,W100914 W106583 W108280 W109120 W100783,C100376 C101061 C101618 C101317 C101205 C100586 C100541 C100096 C101751 C100976
S112759,S119877,1,W100914 W108553 W103187 W106583 W100714,C100376 C101061 C101618 C100480 C101629 C101649 C101317 C101205 C101642 C100710,W100914 W106583 W108280 W109120 W100783,C100376 C101061 C101618 C101317 C101205 C100586 C100541 C100096 C101751 C100976
S101688,S101177,0,W107170 W100323 W105411 W108280 W109120 W103800 W105754,C100291 C101643 C100114 C101263 C102063 C102147 C101470 C100473 C100590 C100586 C100541 C100096 C100137 C102103 C101445 C100266 C102296,W106673 W102698 W101572 W108280 W109120 W106503,C100291 C101643 C100114 C102063 C102147 C101470 C100473 C100590 C101579 C100133 C101831 C100166 C100586 C100541 C100096 C102239
S102178,S101177,0,W106628 W100806 W103765 W104806 W105182 W100323 W109128,C100586 C101800 C100586 C101164 C101318 C101399 C100882 C100915 C100291 C101643 C100114 C100421 C101251 C102282 C100114 C101912 C101263 C100087 C100223,W106673 W102698 W101572 W108280 W109120 W106503,C100291 C101643 C100114 C102063 C102147 C101470 C100473 C100590 C101579 C100133 C101831 C100166 C100586 C100541 C100096 C102239
S129569,S124328,1,W107170 W102193 W101396 W102751,C100291 C101643 C100114 C102226 C101705 C101744 C100329,W107170 W100971 W100914 W108553 W102193 W101396 W102751 W104416,C100291 C101643 C100114 C100252 C100376 C101061 C101618 C100480 C101629 C102226 C101705 C101744 C100329 C101350
S129320,S126205,0,W109413 W100971 W102903 W104794 W104037 W106221 W104416,C101802 C102058 C100800 C102221 C100252 C100924 C100806 C101985 C101061 C100084 C101649 C102174 C101794 C100305 C102030 C101350,W102836 W101396 W100806 W101351,C100800 C102221 C100995 C102116 C101629 C101705 C101164 C101318 C100233
S129367,S126205,1,W102836 W108267 W101396 W100806,C100800 C102221 C100995 C102116 C101629 C101324 C100816 C101705 C101164 C101318,W102836 W101396 W100806 W101351,C100800 C102221 C100995 C102116 C101629 C101705 C101164 C101318 C100233
S102159,S126205,0,W107914 W102432 W106499 W101396 W100806 W106299 W101351,C101714 C101660 C100800 C102221 C100114 C100590 C100995 C102116 C101705 C101164 C101318 C102261 C100041 C101596 C100233,W102836 W101396 W100806 W101351,C100800 C102221 C100995 C102116 C101629 C101705 C101164 C101318 C100233
S129320,S129794,1,W109413 W100971 W102903 W104794 W104037 W106221 W104416,C101802 C102058 C100800 C102221 C100252 C100924 C100806 C101985 C101061 C100084 C101649 C102174 C101794 C100305 C102030 C101350,W109413 W105373 W105717 W102903 W104416,C101802 C102058 C100800 C102221 C101833 C101975 C100743 C100924 C100806 C101985 C101061 C101350
S129320,S121389,0,W109413 W100971 W102903 W104794 W104037 W106221 W104416,C101802 C102058 C100800 C102221 C100252 C100924 C100806 C101985 C101061 C100084 C101649 C102174 C101794 C100305 C102030 C101350,W104408 W103716 W106264 W108280 W106221 W104416,C100189 C101091 C101118 C101185 C100800 C102221 C100586 C100305 C102030 C101350
S119236,S111713,1,W106264 W105691 W101396 W100323 W102635,C100800 C102221 C101324 C102226 C101705 C101263 C100099 C100223,W108280 W106264 W105754 W109120 W102635 W105691 W101396 W100323 W100968 W108966 W100971 W102719 W100587,C100586 C100800 C102221 C102296 C100541 C100096 C100099 C100223 C101324 C102226 C101705 C101263 C101635 C101567 C100252 C100425 C101833 C101343 C101549
S119236,S118689,0,W106264 W105691 W101396 W100323 W102635,C100800 C102221 C101324 C102226 C101705 C101263 C100099 C100223,W109413 W108553 W103765 W108496 W101396 W100806 W102635,C101802 C102058 C100800 C102221 C100480 C101629 C101399 C100976 C101705 C101164 C101318 C100099 C100223
S117814,S118689,0,W108684 W104291 W106152 W102857 W103666 W106264 W104416,C100256 C100928 C100678 C102080 C101008 C102208 C100589 C102226 C100882 C100800 C102221 C101350,W109413 W108553 W103765 W108496 W101396 W100806 W102635,C101802 C102058 C100800 C102221 C100480 C101629 C101399 C100976 C101705 C101164 C101318 C100099 C100223
S126804,S131104,1,W102817 W105268 W100914 W100323 W102433 W108376 W100601 W104416 W106503,C102244 C100269 C100480 C100376 C101061 C101618 C101263 C100637 C101585 C101200 C100589 C100303 C101090 C101350 C102239,W101206 W100914 W108376 W100601 W104416 W108575 W102193 W106320 W106620 W107948,C101786 C100233 C100376 C101061 C101618 C101585 C101200 C100589 C100303 C101090 C101350 C102288 C100898 C102226 C100589 C100747 C101898 C102163
S121007,S131104,0,W100773 W100323 W100914 W103734 W105778 W100323 W105365 W105604 W107281 W106503,C101529 C100393 C101263 C100376 C101061 C101618 C100148 C100003 C101061 C101618 C101263 C100091 C101315 C102153 C100993 C101719 C102239,W101206 W100914 W108376 W100601 W104416 W108575 W102193 W106320 W106620 W107948,C101786 C100233 C100376 C101061 C101618 C101585 C101200 C100589 C100303 C101090 C101350 C102288 C100898 C102226 C100589 C100747 C101898 C102163
S126804,S119607,0,W102817 W105268 W100914 W100323 W102433 W108376 W100601 W104416 W106503,C102244 C100269 C100480 C100376 C101061 C101618 C101263 C100637 C101585 C101200 C100589 C100303 C101090 C101350 C102239,W102817 W108280 W100914 W100323 W102433 W108376 W106320 W101893 W109101 W104416,C102244 C100269 C100586 C100376 C101061 C101618 C101263 C100637 C101585 C101200 C100589 C100573 C102027 C101602 C101528 C101350
S102694,S119607,1,W100914 W106841 W106320 W101966 W109101 W101351,C100376 C101061 C101618 C100473 C102052 C100589 C102193 C100096 C101602 C101528 C100233,W102817 W108280 W100914 W100323 W102433 W108376 W106320 W101893 W109101 W104416,C102244 C100269 C100586 C100376 C101061 C101618 C101263 C100637 C101585 C101200 C100589 C100573 C102027 C101602 C101528 C101350
S101419,S102739,1,W109120 W105749 W105268 W103059 W106503,C100541 C100096 C100637 C101888 C100480 C100339 C101295 C100114 C102239,W103088 W107314 W103059 W100323 W108147 W105901 W106503,C100269 C102174 C100890 C100339 C101295 C100114 C101263 C101888 C100743 C100637 C101821 C102239
S101419,S100240,0,W109120 W105749 W105268 W103059 W106503,C100541 C100096 C100637 C101888 C100480 C100339 C101295 C100114 C102239,W102666 W101301 W104416 W106503,C100693 C102153 C100339 C101021 C100964 C101350 C102239
S127923,S100240,0,W100703 W106124 W100323 W104806 W104975 W103092 W102167,C100271 C101816 C101802 C101265 C100339 C101263 C100882 C100915 C101917 C101496 C100541 C101020 C101615 C100233,W102666 W101301 W104416 W106503,C100693 C102153 C100339 C101021 C100964 C101350 C102239
S111249,S100240,0,W101301 W101005 W105604 W102594 W104416 W106503,C100339 C101021 C100964 C101838 C100907 C102153 C102052 C101021 C101350 C102239,W102666 W101301 W104416 W106503,C100693 C102153 C100339 C101021 C100964 C101350 C102239
S106728,S100240,1,W102988 W101301 W106503,C102153 C100381 C102153 C100339 C101021 C100964 C102239,W102666 W101301 W104416 W106503,C100693 C102153 C100339 C101021 C100964 C101350 C102239
S118091,S133207,1,W108463 W101396 W105557 W105373 W104035,C100291 C101643 C100114 C100637 C101705 C100576 C101210 C101833 C101642 C101318 C100710,W108463 W101396 W100806 W107787 W101964,C100291 C101643 C100114 C100637 C101705 C101164 C101318 C102208 C101173 C101615
S119715,S123579,0,W105912 W100289 W100591 W108280 W100914 W109079 W104740 W106503,C102125 C101061 C102305 C102169 C100417 C101130 C100586 C100376 C101061 C101618 C101981 C101642 C101318 C100887 C102239,W108280 W100914 W100971 W107298 W100323 W102433 W102193 W101396 W109545 W100971 W107031 W104416 W106503,C100586 C100376 C101061 C101618 C100252 C101295 C100409 C100114 C101263 C100637 C102226 C101705 C101739 C101317 C101380 C101416 C100252 C101739 C101317 C101380 C101694 C101350 C102239
S113055,S123579,1,W102254 W108117 W100914 W102493 W105754 W108376 W101396 W100022 W104091 W106503,C101449 C100599 C100640 C101628 C100376 C101061 C101618 C100087 C102296 C101585 C101200 C101705 C100541 C101661 C101739 C101317 C101380 C102239,W108280 W100914 W100971 W107298 W100323 W102433 W102193 W101396 W109545 W100971 W107031 W104416 W106503,C100586 C100376 C101061 C101618 C100252 C101295 C100409 C100114 C101263 C100637 C102226 C101705 C101739 C101317 C101380 C101416 C100252 C101739 C101317 C101380 C101694 C101350 C102239
S119715,S109470,1,W105912 W100289 W100591 W108280 W100914 W109079 W104740 W106503,C102125 C101061 C102305 C102169 C100417 C101130 C100586 C100376 C101061 C101618 C101981 C101642 C101318 C100887 C102239,W105912 W100289 W100971 W100914 W103948 W102220 W104806 W106503,C102125 C101061 C102305 C102169 C100417 C100252 C100376 C101061 C101618 C101176 C101357 C101029 C100599 C100882 C100915 C102239
